GeneID	UniqueNAME
KH2013:KH.C2.230	CHMP2A
KH2013:KH.C2.225	KH2013:KH.C2.225
KH2013:KH.C2.560	KH2013:KH.C2.560_MYF5/6
KH2013:KH.C2.782	MBOAT1/2
KH2013:KH.C2.208	USP6NL
KH2013:KH.C2.59	ABCD1/2
KH2013:KH.C2.386	KH2013:KH.C2.386
KH2013:KH.C2.868	CG17272
KH2013:KH.C2.855	IKBKB
KH2013:KH.C2.1113	WDR93
KH2013:KH.C2.588	KH2013:KH.C2.588_SULF1/2
KH2013:KH.C2.563	KH2013:KH.C2.563
KH2013:KH.C2.925	SDC/1/2/4
KH2013:KH.C2.861	Ci-syndecan;
KH2013:KH.C2.480	NR1H2/3
KH2013:KH.C2.252	TH
KH2013:KH.C2.253	KDM1B
KH2013:KH.C2.621	FAM8A1
KH2013:KH.C2.506	DHCR7
KH2013:KH.C2.55	ODF3B
KH2013:KH.C2.680	KH2013:KH.C2.680
KH2013:KH.C2.1124	KH2013:KH.C2.1124
KH2013:KH.C2.739	KCNQ/2/3/4/5
KH2013:KH.C2.157	KH2013:KH.C2.157_DUR3
KH2013:KH.C2.908	CCDC34
KH2013:KH.C2.1002	KH2013:KH.C2.1002
KH2013:KH.C2.871	UBR7
KH2013:KH.C2.780	KH2013:KH.C2.780_SBP1
KH2013:KH.C2.70	PPM1D
KH2013:KH.C2.1036	KH2013:KH.C2.1036_SI:CH211-161H7.5
KH2013:KH.C2.540	KH2013:KH.C2.540
KH2013:KH.C2.741	EPB41L4A
KH2013:KH.C2.31	REXO4
KH2013:KH.C2.423	ALG1
KH2013:KH.C2.497	WBP2
KH2013:KH.C2.320	KH2013:KH.C2.320_ASNS
KH2013:KH.C2.379	CPSF3/73
KH2013:KH.C2.745	KH2013:KH.C2.745
KH2013:KH.C2.319	KH2013:KH.C2.319
KH2013:KH.C2.220	KH2013:KH.C2.220_CG2781
KH2013:KH.C2.1136	KH2013:KH.C2.1136_KYNU
KH2013:KH.C2.1089	DOK/2/4/5/6
KH2013:KH.C2.1107	CXXC1
KH2013:KH.C2.641	KH2013:KH.C2.641_PLBD1/2
KH2013:KH.C2.1065	KH2013:KH.C2.1065
KH2013:KH.C2.224	KH2013:KH.C2.224_TMEM45B
KH2013:KH.C2.765	RIMS1/2
KH2013:KH.C2.77	RPL7
KH2013:KH.C2.972	KH2013:KH.C2.972
KH2013:KH.C2.571	C01B12.3/5
KH2013:KH.C2.101	SYT1/2
KH2013:KH.C2.448	KH2013:KH.C2.448_NAS-16/17/23/25/27/28/29/31/32
KH2013:KH.C2.704	KH2013:KH.C2.704_CUBN
KH2013:KH.C2.668	KH2013:KH.C2.668_SLC38A9
KH2013:KH.C2.494	PSMD13
KH2013:KH.C2.987	KH2013:KH.C2.987
KH2013:KH.C2.627	THEG
KH2013:KH.C2.880	ASCL3/4
KH2013:KH.C2.786	KH2013:KH.C2.786_IRC24
KH2013:KH.C2.623	KH2013:KH.C2.623_YBR139W
KH2013:KH.C2.633	DDX46
KH2013:KH.C2.90	TRAM/1/2
KH2013:KH.C2.541	TMEM30B
KH2013:KH.C2.766	CNOT2
KH2013:KH.C2.192	MST1R
KH2013:KH.C2.643	ADRM1
KH2013:KH.C2.1092	GPR119
KH2013:KH.C2.1122	KH2013:KH.C2.1122
KH2013:KH.C2.1132	CNR1
KH2013:KH.C2.1037	SER-6
KH2013:KH.C2.508	KH2013:KH.C2.508
KH2013:KH.C2.218	TMEM169
KH2013:KH.C2.878	KH2013:KH.C2.878_ADRB2
KH2013:KH.C2.931	KH2013:KH.C2.931
KH2013:KH.C2.658	KH2013:KH.C2.658
KH2013:KH.C2.913	INTS5
KH2013:KH.C2.259	BX072576.1
KH2013:KH.C2.212	GPR50
KH2013:KH.C2.721	LACTB
KH2013:KH.C2.763	MUTED
KH2013:KH.C2.438	PPIL4
KH2013:KH.C2.333	WISP1/2/3
KH2013:KH.C2.1115	TMTC2
KH2013:KH.C2.542	KH2013:KH.C2.542
KH2013:KH.C2.771	EFHC1
KH2013:KH.C2.991	KH2013:KH.C2.991
KH2013:KH.C2.710	BTZ
KH2013:KH.C2.804	KH2013:KH.C2.804_SLC6A13
KH2013:KH.C2.248	KLHL13/18/9
KH2013:KH.C2.135	PPP6R1/2/3
KH2013:KH.C2.648	KH2013:KH.C2.648_DNMBP
KH2013:KH.C2.863	KH2013:KH.C2.863_SLC22A15
KH2013:KH.C2.847	C16ORF78
KH2013:KH.C2.1112	OSR2
KH2013:KH.C2.493	KH2013:KH.C2.493
KH2013:KH.C2.935	KH2013:KH.C2.935_S1PR1/2/3/4/5
KH2013:KH.C2.1146	KH2013:KH.C2.1146_RIPK1
KH2013:KH.C2.790	RBM42
KH2013:KH.C2.160	KH2013:KH.C2.160_DMBT1
KH2013:KH.C2.830	KH2013:KH.C2.830_C20ORF152
KH2013:KH.C2.139	AAED1
KH2013:KH.C2.357	KH2013:KH.C2.357
KH2013:KH.C2.537	UBXN11
KH2013:KH.C2.1075	ITFG2
KH2013:KH.C2.213	KH2013:KH.C2.213_CYP4V2/3/7/8
KH2013:KH.C2.214	BUD13
KH2013:KH.C2.429	KH2013:KH.C2.429_SCRIB
KH2013:KH.C2.453	KH2013:KH.C2.453_PRKG1
KH2013:KH.C2.198	RPL3
KH2013:KH.C2.8	KH2013:KH.C2.8
KH2013:KH.C2.512	ASAP1/2
KH2013:KH.C2.666	KH2013:KH.C2.666
KH2013:KH.C2.233	CR855307.2
KH2013:KH.C2.73	NKAIN/1/2/3/4
KH2013:KH.C2.10	HK1/2/3
KH2013:KH.C2.301	CCDC53
KH2013:KH.C2.93	PICK1
KH2013:KH.C2.631	RPL30
KH2013:KH.C2.606	EIF2S1
KH2013:KH.C2.940	ALMS1
KH2013:KH.C2.1064	KH2013:KH.C2.1064_TRPC5
KH2013:KH.C2.636	Ci-TRPC-related4
KH2013:KH.C2.1129	MRPS26
KH2013:KH.C2.174	KH2013:KH.C2.174_GLRX2
KH2013:KH.C2.673	GLRX-10
KH2013:KH.C2.624	PTPRG
KH2013:KH.C2.1141	KH2013:KH.C2.1141
KH2013:KH.C2.899	KH2013:KH.C2.899_BRK1
KH2013:KH.C2.266	ZMYND10
KH2013:KH.C2.1152	KH2013:KH.C2.1152
KH2013:KH.C2.842	ARID2
KH2013:KH.C2.87	ELMOD3
KH2013:KH.C2.574	MARCO
KH2013:KH.C2.592	HACL1
KH2013:KH.C2.515	KH2013:KH.C2.515_SLC5A12/8
KH2013:KH.C2.234	KH2013:KH.C2.234
KH2013:KH.C2.1058	KH2013:KH.C2.1058
KH2013:KH.C2.1068	SRPK/1/2
KH2013:KH.C2.304	PDRG1
KH2013:KH.C2.483	MFN1/2
KH2013:KH.C2.100	RBM15B
KH2013:KH.C2.365	ZTE25
KH2013:KH.C2.992	KH2013:KH.C2.992_SPON1
KH2013:KH.C2.951	PHOSPHO1/2
KH2013:KH.C2.784	CALM4
KH2013:KH.C2.22	KH2013:KH.C2.22
KH2013:KH.C2.996	KH2013:KH.C2.996
KH2013:KH.C2.723	DUS3L
KH2013:KH.C2.370	KH2013:KH.C2.370_SCRIB
KH2013:KH.C2.998	RABL2
KH2013:KH.C2.1073	SYNRG
KH2013:KH.C2.768	CHEK2
KH2013:KH.C2.572	KH2013:KH.C2.572_CLEC-150
KH2013:KH.C2.587	MTCH/1/2
KH2013:KH.C2.445	FAM195A
KH2013:KH.C2.439	CRYZL1
KH2013:KH.C2.146	KH2013:KH.C2.146_NIPAL2/3
KH2013:KH.C2.97	PARVB
KH2013:KH.C2.1145	KH2013:KH.C2.1145
KH2013:KH.C2.89	TNPO3
KH2013:KH.C2.116	KH2013:KH.C2.116_SLC6A15/17
KH2013:KH.C2.1040	KH2013:KH.C2.1040
KH2013:KH.C2.1050	NPTX2
KH2013:KH.C2.607	SH3BP5
KH2013:KH.C2.283	LRRC51/6
KH2013:KH.C2.827	6-Mar
KH2013:KH.C2.831	CNTNAP1/2/3/4/5
KH2013:KH.C2.1154	KH2013:KH.C2.1154
KH2013:KH.C2.355	LAMA3/4/5
KH2013:KH.C2.28	RPL10A
KH2013:KH.C2.793	TBCK
KH2013:KH.C2.37	LACTB2
KH2013:KH.C2.748	KH2013:KH.C2.748
KH2013:KH.C2.974	MKI67
KH2013:KH.C2.398	HENMT1
KH2013:KH.C2.3	CG32039
KH2013:KH.C2.1028	WDR18
KH2013:KH.C2.206	CLCA1/2/3/6
KH2013:KH.C2.351	KH2013:KH.C2.351
KH2013:KH.C2.236	COL6A1/2/3/5/6
KH2013:KH.C2.708	C17ORF28
KH2013:KH.C2.461	FJX1
KH2013:KH.C2.1074	HPS1
KH2013:KH.C2.462	KH2013:KH.C2.462
KH2013:KH.C2.250	KH2013:KH.C2.250
KH2013:KH.C2.1083	KH2013:KH.C2.1083
KH2013:KH.C2.950	KH2013:KH.C2.950
KH2013:KH.C3.827	Y51H4A.1
KH2013:KH.C3.279	PGAP1
KH2013:KH.C2.523	KH2013:KH.C2.523_NME1/2
KH2013:KH.C2.342	KH2013:KH.C2.342
KH2013:KH.C2.277	TARDBP
KH2013:KH.C2.138	CDK2AP1/2
KH2013:KH.C2.665	PDZD11
KH2013:KH.C2.945	TMEM186
KH2013:KH.C2.697	KH2013:KH.C2.697
KH2013:KH.C2.583	PHF10
KH2013:KH.C2.176	C10ORF11
KH2013:KH.C3.730	VTI1B
KH2013:KH.C3.914	ARL6IP1
KH2013:KH.C2.21	PAMR1
KH2013:KH.C2.129	KH2013:KH.C2.129
KH2013:KH.C2.484	histone
KH2013:KH.C2.593	HIL-2/3/4/5/6
KH2013:KH.C3.262	KH2013:KH.C3.262
KH2013:KH.C3.413	KH2013:KH.C3.413_PDCD6
KH2013:KH.C3.333	ANKS6
KH2013:KH.C3.403	KEL1
KH2013:KH.C3.20	KH2013:KH.C3.20
KH2013:KH.C3.314	KH2013:KH.C3.314
KH2013:KH.C3.406	KH2013:KH.C3.406_CKM
KH2013:KH.C3.564	SYNE1
KH2013:KH.C3.753	ALCAMB
KH2013:KH.C3.665	KH2013:KH.C3.665_ZAN
KH2013:KH.C3.319	KH2013:KH.C3.319
KH2013:KH.C3.844	ST14
KH2013:KH.C3.250	KH2013:KH.C3.250_CUBN
KH2013:KH.C3.278	KH2013:KH.C3.278_BMP1
KH2013:KH.C3.206	KH2013:KH.C3.206_BMP1
KH2013:KH.C3.218	AXL2
KH2013:KH.C3.254	KH2013:KH.C3.254
KH2013:KH.C3.376	PRKAG1/2/3
KH2013:KH.C3.114	TATDN1
KH2013:KH.C3.431	KH2013:KH.C3.431
KH2013:KH.C3.732	KH2013:KH.C3.732_CERS2/3/4
KH2013:KH.C3.502	SYNE1/2
KH2013:KH.C3.191	KH2013:KH.C3.191_WBSCR27
KH2013:KH.C3.604	KH2013:KH.C3.604_CERS2/3/4
KH2013:KH.C3.821	KH2013:KH.C3.821
KH2013:KH.C3.422	KH2013:KH.C3.422
KH2013:KH.C3.3	MIPEP
KH2013:KH.C3.488	KH2013:KH.C3.488_DYNC1H1
KH2013:KH.C3.72	NOTCH1/3
KH2013:KH.C3.549	GEL
KH2013:KH.C3.702	KH2013:KH.C3.702
KH2013:KH.C3.111	cytoplasmic
KH2013:KH.C3.385	JMJD6
KH2013:KH.C3.443	ZFHX2/3/4
KH2013:KH.C3.513	KH2013:KH.C3.513_FBXL3/8
KH2013:KH.C3.559	KH2013:KH.C3.559
KH2013:KH.C3.216	KH2013:KH.C3.216_CSAD
KH2013:KH.C3.881	KH2013:KH.C3.881
KH2013:KH.C3.802	KH2013:KH.C3.802
KH2013:KH.C3.728	CYB5A
KH2013:KH.C3.521	KH2013:KH.C3.521
KH2013:KH.C3.400	HECW1/2
KH2013:KH.C3.280	KH2013:KH.C3.280
KH2013:KH.C3.807	SNX14
KH2013:KH.C3.296	ISOC2
KH2013:KH.C3.823	C8ORF37
KH2013:KH.C3.713	P53
KH2013:KH.C3.9	PRPSAP1/2
KH2013:KH.C3.698	RG9MTD1
KH2013:KH.C3.788	UNC13B
KH2013:KH.C3.482	PRPF39
KH2013:KH.C3.703	KH2013:KH.C3.703
KH2013:KH.C3.544	KH2013:KH.C3.544
KH2013:KH.C3.882	KH2013:KH.C3.882
KH2013:KH.C3.143	PMM2
KH2013:KH.C3.660	GALR1
KH2013:KH.C3.347	PLEKHG4
KH2013:KH.C3.363	KH2013:KH.C3.363
KH2013:KH.C3.916	KH2013:KH.C3.916_TRAF7
KH2013:KH.C3.770	KH2013:KH.C3.770
KH2013:KH.C3.18	KH2013:KH.C3.18
KH2013:KH.C3.694	KH2013:KH.C3.694
KH2013:KH.C3.144	KH2013:KH.C3.144
KH2013:KH.C3.498	KH2013:KH.C3.498
KH2013:KH.C3.13	CHRDL1/2
KH2013:KH.C3.343	KH2013:KH.C3.343
KH2013:KH.C3.740	KH2013:KH.C3.740_EXD2
KH2013:KH.C3.658	RRS1
KH2013:KH.C3.23	SPCS1
KH2013:KH.C3.793	KH2013:KH.C3.793_PLLP
KH2013:KH.C3.247	KH2013:KH.C3.247
KH2013:KH.C3.293	CUL2/3
KH2013:KH.C3.648	SECISBP2L
KH2013:KH.C3.88	KH2013:KH.C3.88
KH2013:KH.C3.232	KH2013:KH.C3.232
KH2013:KH.C3.174	HMGN5
KH2013:KH.C3.712	C15ORF48
KH2013:KH.C3.134	DMP1
KH2013:KH.C3.190	APCDD1L
KH2013:KH.C3.868	MID1
KH2013:KH.C3.438	KH2013:KH.C3.438_SELP
KH2013:KH.C3.765	CTSH
KH2013:KH.C3.459	TSEN34
KH2013:KH.C3.433	KH2013:KH.C3.433
KH2013:KH.C3.871	TMEM27
KH2013:KH.C3.489	KH2013:KH.C3.489_LARGE
KH2013:KH.C3.588	KH2013:KH.C3.588_ALDH5A1
KH2013:KH.C3.76	KH2013:KH.C3.76
KH2013:KH.C3.358	KH2013:KH.C3.358_ALDH5A1
KH2013:KH.C3.186	KH2013:KH.C3.186_FCN1/2/3
KH2013:KH.C3.530	KH2013:KH.C3.530_FCN1/2/3
KH2013:KH.C3.766	TICAM2
KH2013:KH.C3.771	KH2013:KH.C3.771_FCN1/2/3
KH2013:KH.C3.82	MAP1LC3B/2
KH2013:KH.C3.179	KH2013:KH.C3.179
KH2013:KH.C3.129	KH2013:KH.C3.129
KH2013:KH.C3.17	RORB
KH2013:KH.C3.656	MPRIP
KH2013:KH.C3.679	KH2013:KH.C3.679
KH2013:KH.C3.137	ATF4B1/2
KH2013:KH.C3.897	Y46G5A.29
KH2013:KH.C3.590	TEX2
KH2013:KH.C3.26	KH2013:KH.C3.26
KH2013:KH.C3.686	KH2013:KH.C3.686
KH2013:KH.C3.607	GPS1
KH2013:KH.C3.555	KH2013:KH.C3.555
KH2013:KH.C3.6	KH2013:KH.C3.6_A2LD1
KH2013:KH.C3.926	PREP
KH2013:KH.C3.911	KH2013:KH.C3.911
KH2013:KH.C3.891	KH2013:KH.C3.891_ALDH3A1/2
KH2013:KH.C3.427	KH2013:KH.C3.427
KH2013:KH.C3.704	NOC4L
KH2013:KH.C3.357	KH2013:KH.C3.357_ALDH3A1/2
KH2013:KH.C3.183	KH2013:KH.C3.183_RXFP1
KH2013:KH.C3.841	TRAPPC2L
KH2013:KH.C3.810	KH2013:KH.C3.810_HTR3A
KH2013:KH.C3.200	KH2013:KH.C3.200_PIPOX
KH2013:KH.C3.354	KH2013:KH.C3.354
KH2013:KH.C3.854	KH2013:KH.C3.854_PIPOX
KH2013:KH.C3.552	KH2013:KH.C3.552
KH2013:KH.C3.737	KH2013:KH.C3.737_PLB1/2/3
KH2013:KH.C3.663	KH2013:KH.C3.663_BAI3
KH2013:KH.C3.755	KH2013:KH.C3.755
KH2013:KH.C3.774	MYO-1/2/3/5
KH2013:KH.C3.273	NRXN1/2/3
KH2013:KH.C3.237	RPL7A
KH2013:KH.C3.798	KH2013:KH.C3.798_CAV1/3
KH2013:KH.C3.628	MEGF8
KH2013:KH.C3.603	DNAAF2
KH2013:KH.C3.56	GPR137B
KH2013:KH.C3.750	DDOST
KH2013:KH.C3.125	KH2013:KH.C3.125
KH2013:KH.C3.769	KH2013:KH.C3.769
KH2013:KH.C3.378	C09D4.1
KH2013:KH.C3.609	KH2013:KH.C3.609
KH2013:KH.C3.780	NUMB
KH2013:KH.C3.640	SLC38A1/2/3/4
KH2013:KH.C3.869	SNRNP200
KH2013:KH.C3.534	KH2013:KH.C3.534
KH2013:KH.C3.631	KH2013:KH.C3.631
KH2013:KH.C3.474	KH2013:KH.C3.474_MDGA1/2
KH2013:KH.C3.592	KH2013:KH.C3.592
KH2013:KH.C3.426	F08F8.10/9
KH2013:KH.C3.714	KH2013:KH.C3.714
KH2013:KH.C3.503	EPPK1
KH2013:KH.C3.801	KH2013:KH.C3.801_TRPA-1
KH2013:KH.C3.215	QSER1
KH2013:KH.C3.526	RASGRP1/2/3/4
KH2013:KH.C3.650	KH2013:KH.C3.650
KH2013:KH.C3.287	MRE11A
KH2013:KH.C3.759	KH2013:KH.C3.759
KH2013:KH.C3.527	KH2013:KH.C3.527
KH2013:KH.C3.66	BIRC5
KH2013:KH.C3.553	SIX1/2
KH2013:KH.C3.102	DAP2
KH2013:KH.C3.567	KH2013:KH.C3.567_IGSF9
KH2013:KH.C3.312	HES1/4/5
KH2013:KH.C3.303	IGSF9B
KH2013:KH.C3.806	KH2013:KH.C3.806_IGSF9
KH2013:KH.C3.858	KH2013:KH.C3.858
KH2013:KH.C3.506	ESAMA
KH2013:KH.C3.743	KH2013:KH.C3.743
KH2013:KH.C3.362	SNAMA
KH2013:KH.C3.630	KH2013:KH.C3.630
KH2013:KH.C3.852	KH2013:KH.C3.852
KH2013:KH.C3.471	ANGEL1/2
KH2013:KH.C3.198	KH2013:KH.C3.198
KH2013:KH.C3.571	2410042D21RIK
KH2013:KH.C3.641	ZDHHC22
KH2013:KH.C3.90	MRPL43/51
KH2013:KH.C3.464	KH2013:KH.C3.464
KH2013:KH.C3.204	SRSF3
KH2013:KH.C3.685	POLR2G
KH2013:KH.C3.573	ZNF318
KH2013:KH.C3.325	KH2013:KH.C3.325
KH2013:KH.C3.108	KIAA1644
KH2013:KH.C3.813	GDF11
KH2013:KH.C3.556	KH2013:KH.C3.556
KH2013:KH.C3.773	TBX21/4
KH2013:KH.C3.966	KH2013:KH.C3.966
KH2013:KH.C3.967	KH2013:KH.C3.967
KH2013:KH.C3.68	KH2013:KH.C3.68
KH2013:KH.C3.80	FAM71A
KH2013:KH.C3.95	KH2013:KH.C3.95
KH2013:KH.C3.804	KIAA0895L
KH2013:KH.C3.62	ATG9A
KH2013:KH.C3.165	ZNF341
KH2013:KH.C3.142	BSH_CHICK
KH2013:KH.C3.387	WDR49/64/95
KH2013:KH.C3.674	LRRC48
KH2013:KH.C3.547	KH2013:KH.C3.547
KH2013:KH.C3.715	KH2013:KH.C3.715_ANKRD12
KH2013:KH.C3.161	KH2013:KH.C3.161_MDGA2
KH2013:KH.C3.315	KH2013:KH.C3.315
KH2013:KH.C3.93	TTYH1/2/3
KH2013:KH.C3.22	NEDD9
KH2013:KH.C3.118	KH2013:KH.C3.118
KH2013:KH.C3.938	KH2013:KH.C3.938
KH2013:KH.C3.606	CCDC25
KH2013:KH.C3.135	FARS2
KH2013:KH.C3.855	USP31/43
KH2013:KH.C3.240	KH2013:KH.C3.240
KH2013:KH.C3.162	SPHK1/2
KH2013:KH.C3.421	KH2013:KH.C3.421_MFSD6
KH2013:KH.C3.298	SEPT12/3/9
KH2013:KH.C3.188	KH2013:KH.C3.188
KH2013:KH.C3.7	EDC4
KH2013:KH.C3.349	ECHS1
KH2013:KH.C3.612	METTL5
KH2013:KH.C3.16	KH2013:KH.C3.16
KH2013:KH.C3.738	2700049A03RIK
KH2013:KH.C3.328	KH2013:KH.C3.328
KH2013:KH.C3.223	KH2013:KH.C3.223_ZNFX1
KH2013:KH.C3.322	KH2013:KH.C3.322
KH2013:KH.C3.932	KH2013:KH.C3.932
KH2013:KH.C3.681	KH2013:KH.C3.681_CDIPT
KH2013:KH.C3.723	MRPL18
KH2013:KH.C3.434	RMND1
KH2013:KH.C3.283	KH2013:KH.C3.283
KH2013:KH.C3.515	KH2013:KH.C3.515
KH2013:KH.C3.359	BROX
KH2013:KH.C3.408	KH2013:KH.C3.408
KH2013:KH.C3.566	KH2013:KH.C3.566_KIF5C
KH2013:KH.C3.834	KH2013:KH.C3.834
KH2013:KH.C3.261	YIF1B
KH2013:KH.C3.169	SIPA1L1/2
KH2013:KH.C3.463	SIPA1L1/2/3
KH2013:KH.C3.4	KH2013:KH.C3.4_CNTNAP2
KH2013:KH.C3.898	ADAM10
KH2013:KH.C3.460	TRMT12
KH2013:KH.C3.748	C6ORF211
KH2013:KH.C3.140	ZTA1
KH2013:KH.C3.907	ACDH-11
KH2013:KH.C3.323	KH2013:KH.C3.323_PGAM5
KH2013:KH.C3.103	ARID4A
KH2013:KH.C3.509	SNRPA
KH2013:KH.C3.734	KH2013:KH.C3.734
KH2013:KH.C3.317	AIDA
KH2013:KH.C3.77	ADAMTS16/18
KH2013:KH.C3.625	2310008H04RIK
KH2013:KH.C3.222	KH2013:KH.C3.222_CAPSL
KH2013:KH.C3.184	KH2013:KH.C3.184
KH2013:KH.C3.644	DBP
KH2013:KH.C3.176	BATF/3
KH2013:KH.C3.925	DCW1
KH2013:KH.C3.591	KH2013:KH.C3.591
KH2013:KH.C3.224	KH2013:KH.C3.224_UMOD
KH2013:KH.C3.368	E1BS80_CHICK
KH2013:KH.C3.432	AFG3L1/2
KH2013:KH.C3.825	XKR6/7
KH2013:KH.C3.131	KH2013:KH.C3.131_XKR4/6/7
KH2013:KH.C3.754	KH2013:KH.C3.754_PLA2G1B
KH2013:KH.C3.310	NSUN2
KH2013:KH.C3.642	CTBS
KH2013:KH.C3.251	KH2013:KH.C3.251_MDGA1
KH2013:KH.C3.70	KH2013:KH.C3.70
KH2013:KH.C3.313	Y38F2AR.12
KH2013:KH.C3.721	KH2013:KH.C3.721
KH2013:KH.C3.151	KH2013:KH.C3.151
KH2013:KH.C3.905	KH2013:KH.C3.905_LRRC24
KH2013:KH.C3.742	KH2013:KH.C3.742_C54C8.2
KH2013:KH.C3.872	OTUD6B
KH2013:KH.C3.138	MIA3
KH2013:KH.C3.158	KH2013:KH.C3.158
KH2013:KH.C3.437	KARS
KH2013:KH.C3.268	C16ORF80
KH2013:KH.C3.330	TOX/3/4
KH2013:KH.C3.836	KH2013:KH.C3.836
KH2013:KH.C3.39	E1BW83_CHICK
KH2013:KH.C3.265	EXOC7
KH2013:KH.C3.15	KH2013:KH.C3.15_DCXR
KH2013:KH.C3.470	TBL3
KH2013:KH.C3.58	KH2013:KH.C3.58_DCXR
KH2013:KH.C3.147	KH2013:KH.C3.147
KH2013:KH.C3.41	KH2013:KH.C3.41
KH2013:KH.C3.901	ATPAF2
KH2013:KH.C3.610	PALB2
KH2013:KH.C3.153	KH2013:KH.C3.153
KH2013:KH.C3.301	CSNK2A1
KH2013:KH.C3.587	RPN6
KH2013:KH.C3.372	KH2013:KH.C3.372
KH2013:KH.C3.99	SPIRE1/2
KH2013:KH.C3.764	KH2013:KH.C3.764_SLC31A1
KH2013:KH.C3.838	2210021J22RIK
KH2013:KH.C3.51	KH2013:KH.C3.51_RAB11A
KH2013:KH.C3.776	NUP93
KH2013:KH.C3.533	UBE2S
KH2013:KH.C3.253	ERCC6L
KH2013:KH.C3.159	ZC3H7B
KH2013:KH.C3.192	EIF2S2
KH2013:KH.C3.163	GRIA2
KH2013:KH.C3.377	KH2013:KH.C3.377_PKD2
KH2013:KH.C3.480	KH2013:KH.C3.480
KH2013:KH.C3.348	TCF12/3/4
KH2013:KH.C3.892	FAM100B
KH2013:KH.C3.249	RFESD
KH2013:KH.C3.850	KH2013:KH.C3.850_FBXL3/8
KH2013:KH.C3.307	KH2013:KH.C3.307_RAB8B
KH2013:KH.C3.540	SYCP3
KH2013:KH.C3.286	LIG4
KH2013:KH.C3.344	KH2013:KH.C3.344_COL4A3BP
KH2013:KH.C3.466	TMEM188
KH2013:KH.C3.546	KH2013:KH.C3.546
KH2013:KH.C3.808	KH2013:KH.C3.808
KH2013:KH.C3.655	KH2013:KH.C3.655_COL4A3BP
KH2013:KH.C3.10	CENPE
KH2013:KH.C3.913	KH2013:KH.C3.913_FLVCR2
KH2013:KH.C3.318	KH2013:KH.C3.318
KH2013:KH.C3.809	ACO1
KH2013:KH.C3.182	TACO1
KH2013:KH.C3.618	ADAP1/2
KH2013:KH.C3.245	KH2013:KH.C3.245_HMCN1
KH2013:KH.C3.731	KH2013:KH.C3.731
KH2013:KH.C3.923	MKL1/2
KH2013:KH.C3.472	LHFPL2
KH2013:KH.C3.595	HERPUD1/2
KH2013:KH.C3.589	GCSH
KH2013:KH.C3.128	KH2013:KH.C3.128_HXK1/2
KH2013:KH.C3.649	DECR2
KH2013:KH.C3.352	KH2013:KH.C3.352_KIAA1161
KH2013:KH.C3.91	IFT140
KH2013:KH.C3.194	NUP75/85
KH2013:KH.C3.252	HRH2
KH2013:KH.C3.701	KH2013:KH.C3.701
KH2013:KH.C3.519	KH2013:KH.C3.519
KH2013:KH.C3.676	KH2013:KH.C3.676
KH2013:KH.C3.826	ACAA2
KH2013:KH.C3.392	KH2013:KH.C3.392_CLEC-45/46/47
KH2013:KH.C3.14	TLN1/2
KH2013:KH.C3.271	KH2013:KH.C3.271
KH2013:KH.C3.797	SI:DKEY-119M17.2
KH2013:KH.C3.146	FIGNL1
KH2013:KH.C3.568	SLC9A8
KH2013:KH.C3.236	TAF4
KH2013:KH.C3.141	PIP5K1A
KH2013:KH.C3.522	CG9338
KH2013:KH.C3.65	KH2013:KH.C3.65
KH2013:KH.C3.269	RNF2
KH2013:KH.C3.246	SELT/2
KH2013:KH.C3.197	EXOSC4
KH2013:KH.C3.231	KH2013:KH.C3.231_FRRS1
KH2013:KH.C3.497	PAXIP1
KH2013:KH.C3.572	KH2013:KH.C3.572
KH2013:KH.C3.537	KH2013:KH.C3.537_GCY-31
KH2013:KH.C3.404	KH2013:KH.C3.404_C17ORF98
KH2013:KH.C3.63	SI:CH211-284E13.2
KH2013:KH.C3.711	KH2013:KH.C3.711
KH2013:KH.C3.331	LENG8
KH2013:KH.C3.299	KH2013:KH.C3.299
KH2013:KH.C3.611	KH2013:KH.C3.611
KH2013:KH.C3.84	HNF4A
KH2013:KH.C3.468	KH2013:KH.C3.468_FLVCR2
KH2013:KH.C3.449	GRID2IP
KH2013:KH.C3.490	KH2013:KH.C3.490
KH2013:KH.C3.457	KH2013:KH.C3.457
KH2013:KH.C3.645	KIF1C
KH2013:KH.C3.46	KH2013:KH.C3.46
KH2013:KH.C3.416	CRIM1
KH2013:KH.C3.334	CHST1
KH2013:KH.C3.393	KH2013:KH.C3.393
KH2013:KH.C3.229	COQ5
KH2013:KH.C3.332	PSMB3
KH2013:KH.C3.384	4632415K11RIK
KH2013:KH.C3.536	KH2013:KH.C3.536
KH2013:KH.C3.150	PMFBP1
KH2013:KH.C3.784	KH2013:KH.C3.784
KH2013:KH.C3.391	MBIP
KH2013:KH.C3.425	CDKAL1
KH2013:KH.C3.211	KH2013:KH.C3.211
KH2013:KH.C3.481	VPS25
KH2013:KH.C3.202	KH2013:KH.C3.202_EFNA1/2/3/4/5
KH2013:KH.C3.762	EFNA1/4
KH2013:KH.C3.716	KH2013:KH.C3.716_EFNA1/2/3/4/5
KH2013:KH.C3.187	KH2013:KH.C3.187
KH2013:KH.C3.52	KH2013:KH.C3.52_EFNA1/2/3/4/5
KH2013:KH.C3.529	KH2013:KH.C3.529
KH2013:KH.C3.178	SCGN
KH2013:KH.C3.597	KIF22
KH2013:KH.C3.707	CG13890
KH2013:KH.C3.639	KH2013:KH.C3.639_MAPKAPK5
